NU_INSCRICAO,NU_NOTA_MT
15e213eeafccc2104b09e68d19bf0d319e6b3d23,480.3973526005285
1980b884a95091958fed36f2a25f4f67d951307a,460.71061561442247
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,497.981621443908
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,553.0659489157033
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,522.9480036040029
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,683.5755153729042
17b5dd38279725f7bf42fd672087d34581aac7fc,527.0387234779089
91be8aaf2eaeab553df643e309d7731f55951416,-20.009036485364845
8309b6e358182075fe70ff33ffb819491bf7dce4,495.758611811553
05152b3d0b3835e47ba4a0f645420453ec606f11,-20.009036485364845
18cc562b243cac2c8f6e88260ee7de9345e511da,486.10212404213956
e300b2071c31c00ccce1ed056a9ba5cef3257509,-52.76160248049689
b8574cdb72d7c948c3c536501930f4998cefc5f8,488.4856338840044
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,531.5236837043466
642d4d14f3a42c4c70371c9e647d87c350756dfa,679.0330272768481
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,-20.009036485364845
6047a4238c87b04f722c0bf2705289ab82c0ffd6,442.67358152253803
c2cbe6a23cc008611e77294497830f9e92e8bc97,638.6265082689413
8635319581b84dab491c5ebbb9f2527208044d6a,439.08704861381017
393aac47666d86df377cf029a6e4405d58ee8865,-20.009036485364845
7c57d6e43c628184d269344c670fa6ed8596ec86,-20.009036485364845
baa3231770de496cd7901551292411fcd175d6a5,439.0779549511531
deedf4f96c04de5d73e84bf87eb67e07de11df96,-20.009036485364845
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,427.7682340444543
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,456.6607933119976
9306c48c3b1941bdc4639843294326772caec025,534.8689854738509
4d911ccccddde4e30483e3f79293bc0c936176ea,503.1855069218685
c196ee2052027994534830c4326b3f636f1b74d2,446.10560518250077
915efb3607fea8a03fd1edb816c912cc537edb9b,517.7759718745114
ac1df349db67d05cd3b442fc71eec050caee4525,465.54695433030327
0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,-20.009036485364845
603c228e78a4706ed100c1c07c76ecc13288425d,451.18336297226114
118799dfc52115ba91843fd2c77400493a8c2720,546.0763809032492
23b99de44a07ea38f827ad0714169bae4bcc8711,506.2303308758077
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,467.0190717967752
aec4c0beeb85804832670209b2184df3b3c600ce,429.3607389050913
ccab52a527f2b492e0e65c70afb5266c53351197,-20.009036485364845
1f92470fe8137bcc16059dff0384cde43e2db448,588.1401228995974
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,463.9276446412662
a62072894278c7e7aab0c7239d2ef25e259c9849,426.8191403723591
d4ea760a67ed0ba257c76fd9a197708642e8bc62,497.21701674889016
9f56aea741a82168d02d038c0575cc392237000f,-20.009036485364845
53e74317befbb39e2f5c738c306fc6d34aaa192c,477.53245258223797
2c9618dd62fda981e539fca57ee3be6b6de870ae,426.73393328118567
8500865acd482736233a43a6b616705bec5928dc,452.3224953789754
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,437.72463929118044
fe1d5e20196d946c045d658dbd81de762c858bba,514.1790450592342
0fed213d36822ff189430e3b844e420b84783559,-54.52543729473928
6b1071436aa5429f5ca0f6603454282e572d5ec2,438.80455784392575
701b94e2722c3bccbd419973779c74cd901cbb49,516.4034375818537
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,423.0909680835786
40272b7b6944953d19441f3d11db1ca6259036c7,475.75219078174035
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,471.8431203181746
ae5b05ce0d8d567328db7bf3b32947fecef73870,-20.009036485364845
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,423.4868214149802
189c4106bf1678e12e9891b3688337a22f2f611d,-20.009036485364845
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,-52.87261706114748
57aad26f657f508f28e7a4c7d8917a985a54b44f,429.95717765367783
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,505.97176505206505
204da37333efada9bd5864510185eb8c4d41fe48,-20.009036485364845
69ad43874be3091574f051ca334483f5953a7e37,-20.009036485364845
f212e61eadee0388447fd7aa71a63b5b231ec46a,444.90412826240777
08bda823dfcbcbe45c46e6666268434b54a875c7,-53.88472718422065
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,-54.105313201384774
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,575.1023998066255
067c07859139fba60b96329bbba80fed79ed9535,513.8089715464455
7355cdb97afc51c0d4fb1895d407adc1a826130b,434.49407903916176
3c69a9f903494bc62eab1f114782bf8eb8380e95,463.609779500572
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,-20.009036485364845
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,437.7734447998214
f6b570f463b91beb332e1e5be09838dea7214790,415.98185394135083
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,558.3178509278024
23f42cbb61a06a505bc0fb98585945008f83f1cf,449.1852302704783
1b148ac62bb092fc8e1b5340ac12924dba7d3715,448.8401219873723
a714da15af9873f1ef20fae52901a9ac1d8ade35,455.95651147286264
1db7ee0e01a793bac520aa333f51e963caa92d4e,-20.009036485364845
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,504.3242266890045
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,468.724284371273
46eefba83d46b5adb275c69224fe09fb630d5358,557.5425424433407
f571bde7cea96e93003f7883f1b9850f96fe9c6a,509.215343024394
e248d194082a8831734a6e3a34a58f6aaf5039d9,434.6787669453436
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-20.009036485364845
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,441.5320998423379
eb43926f5b09278e6bf0d34a2440bc8670244656,460.1463526595739
893adc250ec2d94bf7fee352c7c17cb765d333b6,455.47819165624855
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,440.827721969252
21e7c065af2be78876ed12d2efa20420080f6275,460.60168917508287
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,438.1469593708371
972908d6e89a97159ccb1dd1d4892cb970cae6a2,461.67806707896773
685b9a65ae48916267ab7503f8f55a3a466abd77,583.3740559055714
8064c6c452997eb96ae79e2d5d3c348581e78b14,603.0910602134887
8605485ed65313a27e96f467456f1a53f1107500,471.2415364823523
768fc57d371dec37913eb51f11818650d83b7e63,464.5101998987967
9ddd5a166c6c32e390e4f439437e444546df1187,-20.009036485364845
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,446.78072645132414
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,512.5261155164292
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,427.1910055660218
689b58e47a677df619a3ff52d548b7248d7659ae,-20.009036485364845
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-20.009036485364845
b0d03f4d46aa50849796dd95473755112c1fe26b,427.6405095424204
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,442.096182712503
fd4666997792a70aa3116ea109dd8b756f5b2135,-20.009036485364845
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,471.78958733891267
28f15b94a9475a6ee13da565eca0c6afd162c4b8,447.5693531616091
1bceec9f2b9439b2ba4733e3527da7d5063df496,427.3248727840456
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-20.009036485364845
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,428.91636194428315
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,509.5846225664775
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-20.009036485364845
fc0624bcc7e605b2d20a3a16857675498491654e,440.161965923009
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,-20.009036485364845
6860ba98c2c65893de299e4755087d5d6b6a6033,480.52905789997635
70130a38cbf5e620b6ab5122bd69566791902b7e,-20.009036485364845
930383c9037251c38e40ad9843534cd98c91a0e7,-20.009036485364845
4f2370175e8559143c43b30788b65260884ea2f9,464.14338983040557
b82ad5b2113a68659252db9051093cc05087a38b,-20.009036485364845
837c933e6e8b380e440024abe3eb4ce9a7ad6315,470.8229049978902
478cf2c66a99d0106080fd93fff65c9a56b04453,-20.009036485364845
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,449.2682036717717
1ebb9d6032291ece52576d2d08192d9b2b99f454,695.8297693234192
d958d954eecd475a0531335ec908bdaba301921e,458.9966201158248
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,436.58282860406973
ec522885b9a426515641c1c67a5528e18f14bf5a,-20.009036485364845
69c2149031d76ac0451f02e2c9d0de205806a07a,-20.009036485364845
3834a3cc23a38eccc9189e8bee7ee358b75fd635,430.6199782731021
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,512.3600110229668
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,436.5098040810391
9374367408d6d3a00bd23fafb447f0fe9800b278,479.6670850044056
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-20.009036485364845
c8cf85985775108a962f206bbc07f9b96edf577d,458.09365761899
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,-20.009036485364845
22c4abf2162ac430458742f60e265835362dc7d3,-20.009036485364845
e4220a05813204f233d232a847cf24d60fc460c0,494.6803290591912
bc94527b84d81f7092c3694e357b02eccad91f1d,-20.009036485364845
66a58d3b1020e10bb366884a26853f1d267bf42a,432.26623336179694
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,432.55144100050956
d084e1c3d7146dbef3c6481a96359948bf91d7db,456.16646662240953
9888d8f325173fc4f4bac14903ac7b770478e1a4,-20.009036485364845
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,522.8487956194477
261b29785844821814715b52511dbe7bc6905168,507.84093802037415
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-20.009036485364845
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,442.57011256278577
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,452.6790071868228
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,489.62722925549394
2aee59a8709e9bbf7de39903fe1172fd948e44c1,523.8457194185701
cf71722a9c4e583c4931ebc390cfe917e63e80c1,447.3685531127336
77b20dfbf4075cf839105980792b7298380acabb,-20.009036485364845
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-20.009036485364845
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,423.7703393557348
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-20.009036485364845
0e326387495f24745d2bc6110ac18f3580e56290,544.9197522891866
f94f945618e9047bdde48cc06cc7a6e0af719a37,423.6189385619282
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,444.40431169687844
3d4c1727853053cb5eb4d407b22396e314509d86,-20.009036485364845
580063acdd223dad07639900466c199c7ec6de6f,471.58428667236774
265f10f7456631dec2915feb97ca6b706d8afb34,427.4838638353123
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,504.2888620581068
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-20.009036485364845
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,470.5549469303871
6d599c950879cc9667cc49f0bc52ba4868387962,-20.009036485364845
7ff56884aabc69f1d8b14577a6407ac705d35620,425.5579570541573
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,524.4407377547573
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-20.009036485364845
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-20.009036485364845
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,451.0972818649481
424bdb568028c00e963fc710f7a31107978feb84,435.9522189804534
9fc249e4d6dece656c8796d34208d45dc535c3a7,484.36217085866974
827c808e5a3d17b81cd7cb9434f92b276416a39e,451.9744501491994
3b14b7a79a33800100b57153088a4658c2979c57,440.202104412104
5916e2530308e5ce4602179367a5372a5f5135e2,440.1165352931556
a5880689fa0d7e2b80596a17c3f6a9e85439d398,482.8775840181133
c8cf5c4159c454809b801ea438db3974e8242c7b,504.8188166858288
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,595.5790035840132
19b8b06263c22bc148bd3e79ced71751b0462f67,-20.009036485364845
68043cf6df7116c4fbe9e8c461155a79d1149997,506.1834359456666
ffbf2b9497516c22da904a5736fef527ba8b868f,439.83860031297354
5001def5a54c7352a7f5efe6ca553cddeca44e73,505.6632830113465
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,603.0404861815273
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-20.009036485364845
c57a918711e5f9909c06865804a1cc13ccb38936,471.5877670292287
d43c8bc37d22f63102d62317b61cbcdb1331054c,538.0967375367787
373440621611720645f51dbbada979c89bb14cd9,474.8020003527007
6cb9ea06bba586157fee26eb9d3642894fd55b43,462.148323496715
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-20.009036485364845
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,483.4589171308536
36f872f6120d768d0659a8dc67903c0ebf85f7e1,431.63635725068644
6eac66cd9ec970d8887a7df2ed69c132b8049521,-20.009036485364845
194268c39d944ac4b3930c2c0bd8342c15773ad0,-20.009036485364845
32ecd1831c2972d2e350967d4c96614030d9c2e6,449.88482485734227
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-20.009036485364845
9f9fc9c670143177022b7ea79292186768fb3849,442.88858692036416
fe8333dd7a48c2c6da19394b93e6413b2d969588,683.9561144220418
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,502.7936715476706
e7155d360d9614f96d8f28af8cebee412228e753,475.8755264253436
8bc5a02113c1d872fd3d7c745df40e622400e51a,628.3885253799554
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-20.009036485364845
e3674c21fa2357713f79e3e228580d7a772c62ca,504.3039100390083
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-20.009036485364845
406d38e4421757935a3e7898f767a98c306e4015,-20.009036485364845
9aa4a411cd914b73b9d2843d50f7796dad1c0969,438.3665779860811
061ec45bddd19204b4ed9e1cc794b116aaffcd97,593.2451453467162
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,463.3254017086898
0cae68bb07813f6be4f476c21d699c697cb479d9,-20.009036485364845
1ab6ff506119fe0fb2b17147c7019e7419a4be14,491.6370527820426
83400bcebb04d1605ad7d37568b1bf4bde04b494,443.4049382587849
54899865c8bed8eb4d54c8d4c8ae09a30864290c,628.3354106714635
63e7e834e16f11029f62736780b3a101cac5e5f8,531.6986796049384
dc7a06efb8feb5e397b1d57d5478e2965322e80e,455.7664840397254
625786c698ec763a4dbba2978876dacf605d42c8,-20.009036485364845
8ba8d9f7e4d980b58556226d906e2236659cda4f,420.88346966859825
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-20.009036485364845
ef52f1830fe4acb0d7ce223353a239b3fac81925,436.1715205784234
873ca0475258c0454ff969ff7f8b779c30729f48,462.96480678028854
43d7bd465f67853f09b8ea211afa8cba29d6452a,420.38620749128455
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,430.1425104908191
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,498.5891397437888
49a9e7f2baa21147daed25a03be27ef0d785cdaf,431.08516275837377
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,522.4045399735385
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,553.5885348925426
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-20.009036485364845
c57e5c73a18d895c0d10f18f4ca74d5073c16698,521.4305693914205
2ed840bcb61092680e034399b5b638d6492e146e,-20.009036485364845
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,443.4715080677257
1a4a30ccca625947b0d2a60f25702e8066320f5c,-20.009036485364845
291eda98ff5f826d1adeec3ce1efc385ece76e7c,438.5785056187068
a976f1e8f9ba929071999ca384edb2f2bd0e0026,448.94796128036546
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-20.009036485364845
601eb56c4870e7f3ce567bef879997434fab6978,439.31177458071187
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,485.7197457705828
8d2007f35400585b1a23535658a56e3f56deae16,609.6783105268348
504fb778c3000f0f74c49d28a157ef535df7b26e,483.110606686523
41486a1936312d298dd64860a5d146bbe6e1f6ad,448.76375203105755
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-20.009036485364845
eaf79174460e09e7653d588de06f97e1bbd42138,478.7620054750429
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,420.73261770678397
2181b6cd1a507e4be28b56bc22a49fc0c508891f,454.5777792110939
5cf539ec5fbefdd7e36c73555623aef55261b30a,601.5506539567498
cfcaab878786f9216a4d8433f2a46bad9276aee4,451.90917058859293
1b24de7ad1184ad4a97f373e876b96eea61c6b17,490.8397559034427
c261830482fb017b2cca67da0781f4b8b8d83187,-20.009036485364845
62add403579d50fbee420593bd16447b10679b89,493.47303543909356
d8e056958f364d9b9abc8cd7d7e464341655e324,-20.009036485364845
e00b16108ae0577000f16ced5a92205b35879b17,434.50768917393225
578b34d9c52218727f025eeeb7e9ece099e7962e,-20.009036485364845
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-20.009036485364845
139838127162e6aa92bebbc5651e0472286a0619,-20.009036485364845
3c4914af467ac58e125a45a078ab6cd43e13b655,451.03437070510734
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,437.9673414022815
df7d7db821755b6e9a024a3cebe06b8155d9c708,454.5046636392771
8134453bc66345ba09033fc2118df694fa6a5299,466.8852786961114
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,458.66278836429353
b04d55df23021bca201b74ffe2e63ea7f2449877,474.3118954690502
3f318550fb1494cc6160d1e031ae29ac2fc065aa,466.73340885368935
ef77de8ef635260390a3261262869ca5c6135f59,-20.009036485364845
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-20.009036485364845
c7cc0461b2c741ae81ee815a975dc6b9e514875c,456.237572455845
73274817307e9baf478abdd2e6e73bab0ab26ecc,-20.009036485364845
af6c4e9ec5b12de767977306416bd0d9447d310d,437.39994787709907
7b309e8114f95274ac95aad6697df953fce1d861,438.06881983793113
354a476d6cc00db02bbe4bacbebe0298c14b9926,-20.009036485364845
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,437.326494953973
adcb305091a3f8b4a9771362caaae7d2b39465c2,464.6596121673424
3b08ec5615162eeef39ddf97c305601f8d6be53c,636.2650413232724
dd8bf6ed8a7291b0bac35478a7d4812939478898,493.5302298729604
298c9c61c87385c00c8eaa4192d153a8d059e411,461.11251156552134
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-20.009036485364845
64449fe7c928f02f796c5b0d527c681b537f7859,435.3564300089132
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-20.009036485364845
62d6fdccdcae41351a63bcd346eb65178c0481f1,9.337064761814247
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,575.5698909046225
f0d08da594cee151c351acda8e05cedb7aa8f2e6,519.5555621720698
cd2030092aacaa9580845fc92189ad3bc1a88129,427.8882450678352
1372e1ae0bd729de3f59baae76f62b02b73b21ac,451.3794704972941
3a74629fd3af085f644ada2fd31359de263dc95d,441.958231630933
c5c4d066740c70017879a186e3df0b148edb1785,433.2633508660142
93622845055ef268067ee6964763aff9683e8360,443.3089851086805
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,425.04904403054934
7e760b93b2a189673c81aff7015aca45b4f50f3e,445.80264890999257
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-20.009036485364845
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,437.46188100073925
04013eb3b9f5e047e3c384cbc124d6be434890c1,431.3029760262784
da0d4b43fd0c5896ab67944d72aa269aa842668e,583.4888270765446
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,441.52770911412756
bf751d79db8096cf876ac75002003bf2a7da2035,437.5432027056158
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-20.009036485364845
726af52ecc5309864376cfbb79843e4d9bc67eb0,490.02035076071263
cdad5bfc0354572880fa799d9a0af784137de4a0,-20.009036485364845
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,482.80933367575307
9cb5797ed8f7ede425ba307f769774b42460774c,448.78457492880165
ac75c3f733f769455017ffdcf9b4ef75af3f853b,434.5551967721416
8c408798149631973f52a14f363b604349f3425d,598.4696405759291
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-20.009036485364845
0f1c44bdb576aa13a22627c4415521e2a68398e9,-20.009036485364845
b04c28955fd0f07bf69fc01d69aed8d166814b31,427.6017075543934
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,444.96258546239784
fa2603e1077c05493a48a74c6365a8d938b9bb58,441.97307573287793
0432abb93e94758393c78d674c53761c8e7547b2,428.0044520663725
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,517.2909753541103
40e4c903604e672a031abf55a0e9d0be2499e19d,495.18139501449014
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,576.246344832857
ae275ec587fa99cbc535a14b099e9a53418ad6f5,592.8131206605851
a40bcb038126e8fcc18613587d349c451b17495e,609.7571999440657
9b19bbaedd6ecaef988bef930c5793119b19dc00,437.7287502703838
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-20.009036485364845
d20057efa140f475a2ab2abe27411b82e8da0e5e,-20.009036485364845
96e1a9ae54f3094c2837def24b35651fd65b7683,-20.009036485364845
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,425.73667073560523
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,479.57149797207404
f97828327a4314a4678a907d32d289e43235a80f,-20.009036485364845
46ef075a91ce3096159d24ef137e502955a2e92a,443.2831290226334
525cdb6a9a5f67818cf00847195ba88f8fe91978,-20.009036485364845
0fd2ebb2cba41467a2f1f064879e27c14671db11,444.72077418545723
1a4a64788e42e62aebaf976e118e4312f271be20,526.9951281094873
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-20.009036485364845
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,477.1509840786065
fb888df8e882e6c0d8422fbd16748fe087fba56a,-20.009036485364845
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,433.29686488690226
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-20.009036485364845
d920d310fa85f5d607cddd3f366d1fb4901372da,444.99485136529313
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,467.48794967734966
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-20.009036485364845
ba01e15e5a2f24d0dd9b724618655a329ad61213,454.9807525348789
dbeac2f05498472ec708163898309999efef03f2,422.3614521246607
31782322f561ad5f596f6ae148c8204fad23705f,-20.009036485364845
bfd9561d59f723b856dbcc1ce674e11bba238a99,-20.009036485364845
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,519.1665908295986
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,454.78408044743577
825b9a5eb0d8725082051b41e082aed01dc9be7e,418.25234231586796
67d77c90ad21e26bfc94677547f6910b01dc1d32,432.66021003914585
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-20.009036485364845
74271d115ce6ed32aa2aa834385200a606c62bce,412.526574848961
6efd349903f7b391b6f920cc76de7b507258a8c9,424.07664565498754
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-20.009036485364845
c0934de7b64b1ea909ce77c97580606e18936874,608.1153376578347
f81906feca10f1eeb5153e9f662a06040dc795c9,554.2703921169827
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,432.28475954349534
2ad02e38865830766bb87531dcb154852364eb39,484.6276339868061
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-20.009036485364845
f986cc713f62755c8e4e47a388f9775fe2f46b40,427.9974817629615
143481c553f2f07d71a7b02d4364cf716eb213c3,484.84694218091016
7c2c0ca131808098924fa3305efe67029c95e527,486.0176032636972
862074b9b6dcb5e90476279725b9d0aa991f1e86,422.0152128887817
a5873b09206a34e65ff84c5d12d27998701220b4,425.9612071433248
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,439.26789526396334
cd532929efcd6be773ba62fc83c631a77eb24e94,644.2142445605201
64a70bc39c408304ecb8e572765315a3896ff833,458.10946554560246
5573caf7f47589820461e64565f85c11bf9f122b,437.4674192833811
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,588.1218477124326
e7f989fad23aa525007003e7d1382ae56c9947f5,447.7298590120454
44b8f6f734d554fec0da2e60da8d27868798c802,472.090094742028
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-20.009036485364845
34d6082a74330b3f5bc565fc573674afaa03f661,773.0547861900995
d25c087f96c3997d6328b953d4a710d27ef5838a,458.59407766383754
0e916480daf872f3cfd63c9decda513616804b6a,-20.009036485364845
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-20.009036485364845
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,453.94201277766854
e447d3f2d58677fd267d7a03f501ef642a1d4e06,419.38546144167276
fbe1950b1a096572f21ea11345473fefcba6c84c,466.29265311993976
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-20.009036485364845
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,462.1087865293072
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-20.009036485364845
48bb95f95bf1597bd67366fb50610ada3df98863,438.6892517864567
51ae593280f360e68b5400abcbb0d37f1ecade71,792.4952979555571
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-20.009036485364845
d306f972ccb66cdd4b336af47af14e1bf8240cec,-20.009036485364845
8a1a696322f3f7e0861982fbca06cdbb039832d9,-20.009036485364845
6058199e6bda1e0af51a1186b65ff76d4fe4035c,512.9557373898314
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,435.91485526961645
31a4df5d818242efa0d50309c9bd5e503d3811fe,429.26634014978083
89c71043264315c4e0eea0f8775363a12dc82061,429.8311500850376
81d76646552b14b85adb5d258e5a135fd7ddb86a,456.4021492215289
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-20.009036485364845
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-20.009036485364845
c4a3b96cff4393b06246604527f1a558ad8b66b3,549.3846252203622
dc284de80ad0db4a78bee253f995f0920e340cfa,-20.009036485364845
45eab0d008b4971810ca4b2d7b735916d9991a9a,636.8648833295972
982fd0566d5924b506fe1477fda3513984c4c702,504.9350677380055
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,490.72390624257315
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,427.6136718751091
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-20.009036485364845
8cadd025151167286941b7d4f113e0335e046bbb,564.2078187414331
412696b14eed4da0a81260862fbe1855d8fc75a1,-20.009036485364845
6629196865947bb489338e3fa1c9f0e56614ee72,493.9506405608744
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,403.0981038195659
bff7d200b32aa005540af908fb325a46ca9bb742,432.51405950394474
22a2734a900eec40dd32ef379894cfafe40c63c6,-20.009036485364845
edfe4f7961749b29d0bcb06933f1a8710846e116,-52.13238304366399
5d42040f9935aff1dabc32c4f5a578148138e1af,431.61961124762934
bd01964e27b0e530ca458b382b07493aeb48a2ef,447.3905309730992
6588cdc7aef843b1775104bc38017bb3f808c7bc,438.4390106028396
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,575.86720190956
1d705b7b461dfd626645d5df319ab733c1c1ca73,444.44250871805343
106b58912414f794e754883865bf6e4cf68adfbc,438.591845755753
